,filename,actor_id,statement,emotion,intensity,gender,balanced
3669,1087_IWW_NEU_XX.wav,1087,IWW,NEU,XX.wav,Male,Male_IWW_NEU_XX.wav
3670,1088_DFA_DIS_XX.wav,1088,DFA,DIS,XX.wav,Male,Male_DFA_DIS_XX.wav
3671,1069_WSI_ANG_XX.wav,1069,WSI,ANG,XX.wav,Male,Male_WSI_ANG_XX.wav
3672,1069_DFA_ANG_XX.wav,1069,DFA,ANG,XX.wav,Male,Male_DFA_ANG_XX.wav
3673,1031_IWW_DIS_XX.wav,1031,IWW,DIS,XX.wav,Male,Male_IWW_DIS_XX.wav
3674,1024_IWW_DIS_XX.wav,1024,IWW,DIS,XX.wav,Female,Female_IWW_DIS_XX.wav
3675,1088_WSI_DIS_XX.wav,1088,WSI,DIS,XX.wav,Male,Male_WSI_DIS_XX.wav
3676,1009_WSI_SAD_XX.wav,1009,WSI,SAD,XX.wav,Female,Female_WSI_SAD_XX.wav
3677,1018_TIE_DIS_XX.wav,1018,TIE,DIS,XX.wav,Female,Female_TIE_DIS_XX.wav
3678,1058_IEO_SAD_LO.wav,1058,IEO,SAD,LO.wav,Female,Female_IEO_SAD_LO.wav
3679,1083_IWW_HAP_XX.wav,1083,IWW,HAP,XX.wav,Male,Male_IWW_HAP_XX.wav
3680,1006_MTI_DIS_XX.wav,1006,MTI,DIS,XX.wav,Female,Female_MTI_DIS_XX.wav
3681,1013_MTI_DIS_XX.wav,1013,MTI,DIS,XX.wav,Female,Female_MTI_DIS_XX.wav
3682,1017_ITS_FEA_XX.wav,1017,ITS,FEA,XX.wav,Male,Male_ITS_FEA_XX.wav
3683,1002_ITS_FEA_XX.wav,1002,ITS,FEA,XX.wav,Female,Female_ITS_FEA_XX.wav
3684,1008_IWL_NEU_XX.wav,1008,IWL,NEU,XX.wav,Female,Female_IWL_NEU_XX.wav
3685,1036_ITS_HAP_XX.wav,1036,ITS,HAP,XX.wav,Male,Male_ITS_HAP_XX.wav
3686,1023_ITS_HAP_XX.wav,1023,ITS,HAP,XX.wav,Male,Male_ITS_HAP_XX.wav
3687,1087_MTI_SAD_XX.wav,1087,MTI,SAD,XX.wav,Male,Male_MTI_SAD_XX.wav
3688,1082_IOM_NEU_XX.wav,1082,IOM,NEU,XX.wav,Female,Female_IOM_NEU_XX.wav
3689,1091_ITS_DIS_XX.wav,1091,ITS,DIS,XX.wav,Female,Female_ITS_DIS_XX.wav
3690,1084_ITS_DIS_XX.wav,1084,ITS,DIS,XX.wav,Female,Female_ITS_DIS_XX.wav
3691,1038_TSI_ANG_XX.wav,1038,TSI,ANG,XX.wav,Male,Male_TSI_ANG_XX.wav
3692,1080_MTI_FEA_XX.wav,1080,MTI,FEA,XX.wav,Male,Male_MTI_FEA_XX.wav
3693,1009_TAI_ANG_XX.wav,1009,TAI,ANG,XX.wav,Female,Female_TAI_ANG_XX.wav
3694,1010_ITS_SAD_XX.wav,1010,ITS,SAD,XX.wav,Female,Female_ITS_SAD_XX.wav
3695,1005_ITS_SAD_XX.wav,1005,ITS,SAD,XX.wav,Male,Male_ITS_SAD_XX.wav
3696,1068_IEO_FEA_HI.wav,1068,IEO,FEA,HI.wav,Male,Male_IEO_FEA_HI.wav
3697,1058_TSI_SAD_XX.wav,1058,TSI,SAD,XX.wav,Female,Female_TSI_SAD_XX.wav
3698,1049_IEO_HAP_HI.wav,1049,IEO,HAP,HI.wav,Female,Female_IEO_HAP_HI.wav
3699,1070_ITS_ANG_XX.wav,1070,ITS,ANG,XX.wav,Male,Male_ITS_ANG_XX.wav
3700,1065_ITS_ANG_XX.wav,1065,ITS,ANG,XX.wav,Male,Male_ITS_ANG_XX.wav
3701,1021_IOM_DIS_XX.wav,1021,IOM,DIS,XX.wav,Female,Female_IOM_DIS_XX.wav
3702,1019_IWL_HAP_XX.wav,1019,IWL,HAP,XX.wav,Male,Male_IWL_HAP_XX.wav
3703,1079_IEO_FEA_MD.wav,1079,IEO,FEA,MD.wav,Female,Female_IEO_FEA_MD.wav
3704,1034_IOM_DIS_XX.wav,1034,IOM,DIS,XX.wav,Male,Male_IOM_DIS_XX.wav
3705,1069_TAI_SAD_XX.wav,1069,TAI,SAD,XX.wav,Male,Male_TAI_SAD_XX.wav
3706,1032_ITS_NEU_XX.wav,1032,ITS,NEU,XX.wav,Male,Male_ITS_NEU_XX.wav
3707,1038_IWL_FEA_XX.wav,1038,IWL,FEA,XX.wav,Male,Male_IWL_FEA_XX.wav
3708,1027_ITS_NEU_XX.wav,1027,ITS,NEU,XX.wav,Male,Male_ITS_NEU_XX.wav
3709,1058_IEO_HAP_MD.wav,1058,IEO,HAP,MD.wav,Female,Female_IEO_HAP_MD.wav
3710,1086_IOM_HAP_XX.wav,1086,IOM,HAP,XX.wav,Male,Male_IOM_HAP_XX.wav
3711,1019_IOM_NEU_XX.wav,1019,IOM,NEU,XX.wav,Male,Male_IOM_NEU_XX.wav
3712,1087_TAI_ANG_XX.wav,1087,TAI,ANG,XX.wav,Male,Male_TAI_ANG_XX.wav
3713,1088_MTI_DIS_XX.wav,1088,MTI,DIS,XX.wav,Male,Male_MTI_DIS_XX.wav
3714,1081_IEO_ANG_HI.wav,1081,IEO,ANG,HI.wav,Male,Male_IEO_ANG_HI.wav
3715,1085_IEO_ANG_MD.wav,1085,IEO,ANG,MD.wav,Male,Male_IEO_ANG_MD.wav
3716,1090_IEO_ANG_MD.wav,1090,IEO,ANG,MD.wav,Male,Male_IEO_ANG_MD.wav
3717,1086_IWL_NEU_XX.wav,1086,IWL,NEU,XX.wav,Male,Male_IWL_NEU_XX.wav
3718,1029_IOM_FEA_XX.wav,1029,IOM,FEA,XX.wav,Female,Female_IOM_FEA_XX.wav
3719,1064_IEO_DIS_MD.wav,1064,IEO,DIS,MD.wav,Male,Male_IEO_DIS_MD.wav
3720,1071_IEO_DIS_MD.wav,1071,IEO,DIS,MD.wav,Male,Male_IEO_DIS_MD.wav
3721,1030_IWL_DIS_XX.wav,1030,IWL,DIS,XX.wav,Female,Female_IWL_DIS_XX.wav
3722,1008_IOM_HAP_XX.wav,1008,IOM,HAP,XX.wav,Female,Female_IOM_HAP_XX.wav
3723,1025_IWL_DIS_XX.wav,1025,IWL,DIS,XX.wav,Female,Female_IWL_DIS_XX.wav
3724,1075_IEO_DIS_HI.wav,1075,IEO,DIS,HI.wav,Female,Female_IEO_DIS_HI.wav
3725,1060_IEO_DIS_HI.wav,1060,IEO,DIS,HI.wav,Female,Female_IEO_DIS_HI.wav
3726,1069_MTI_ANG_XX.wav,1069,MTI,ANG,XX.wav,Male,Male_MTI_ANG_XX.wav
3727,1066_TAI_DIS_XX.wav,1066,TAI,DIS,XX.wav,Male,Male_TAI_DIS_XX.wav
3728,1073_TAI_DIS_XX.wav,1073,TAI,DIS,XX.wav,Female,Female_TAI_DIS_XX.wav
3729,1057_TSI_DIS_XX.wav,1057,TSI,DIS,XX.wav,Male,Male_TSI_DIS_XX.wav
3730,1042_TSI_DIS_XX.wav,1042,TSI,DIS,XX.wav,Male,Male_TSI_DIS_XX.wav
3731,1082_IWL_HAP_XX.wav,1082,IWL,HAP,XX.wav,Female,Female_IWL_HAP_XX.wav
3732,1020_TIE_NEU_XX.wav,1020,TIE,NEU,XX.wav,Female,Female_TIE_NEU_XX.wav
3733,1087_DFA_SAD_XX.wav,1087,DFA,SAD,XX.wav,Male,Male_DFA_SAD_XX.wav
3734,1035_TIE_NEU_XX.wav,1035,TIE,NEU,XX.wav,Male,Male_TIE_NEU_XX.wav
3735,1062_TIE_ANG_XX.wav,1062,TIE,ANG,XX.wav,Male,Male_TIE_ANG_XX.wav
3736,1077_TIE_ANG_XX.wav,1077,TIE,ANG,XX.wav,Male,Male_TIE_ANG_XX.wav
3737,1006_DFA_DIS_XX.wav,1006,DFA,DIS,XX.wav,Female,Female_DFA_DIS_XX.wav
3738,1037_ITH_HAP_XX.wav,1037,ITH,HAP,XX.wav,Female,Female_ITH_HAP_XX.wav
3739,1022_ITH_HAP_XX.wav,1022,ITH,HAP,XX.wav,Male,Male_ITH_HAP_XX.wav
3740,1013_DFA_DIS_XX.wav,1013,DFA,DIS,XX.wav,Female,Female_DFA_DIS_XX.wav
3741,1016_ITH_FEA_XX.wav,1016,ITH,FEA,XX.wav,Male,Male_ITH_FEA_XX.wav
3742,1003_ITH_FEA_XX.wav,1003,ITH,FEA,XX.wav,Female,Female_ITH_FEA_XX.wav
3743,1009_IWW_NEU_XX.wav,1009,IWW,NEU,XX.wav,Female,Female_IWW_NEU_XX.wav
3744,1090_ITH_DIS_XX.wav,1090,ITH,DIS,XX.wav,Male,Male_ITH_DIS_XX.wav
3745,1085_ITH_DIS_XX.wav,1085,ITH,DIS,XX.wav,Male,Male_ITH_DIS_XX.wav
3746,1080_DFA_FEA_XX.wav,1080,DFA,FEA,XX.wav,Male,Male_DFA_FEA_XX.wav
3747,1011_ITH_SAD_XX.wav,1011,ITH,SAD,XX.wav,Male,Male_ITH_SAD_XX.wav
3748,1004_ITH_SAD_XX.wav,1004,ITH,SAD,XX.wav,Female,Female_ITH_SAD_XX.wav
3749,1002_IEO_NEU_XX.wav,1002,IEO,NEU,XX.wav,Female,Female_IEO_NEU_XX.wav
3750,1017_IEO_NEU_XX.wav,1017,IEO,NEU,XX.wav,Male,Male_IEO_NEU_XX.wav
3751,1005_TIE_FEA_XX.wav,1005,TIE,FEA,XX.wav,Male,Male_TIE_FEA_XX.wav
3752,1010_TIE_FEA_XX.wav,1010,TIE,FEA,XX.wav,Female,Female_TIE_FEA_XX.wav
3753,1024_TIE_HAP_XX.wav,1024,TIE,HAP,XX.wav,Female,Female_TIE_HAP_XX.wav
3754,1031_TIE_HAP_XX.wav,1031,TIE,HAP,XX.wav,Male,Male_TIE_HAP_XX.wav
3755,1033_ITH_NEU_XX.wav,1033,ITH,NEU,XX.wav,Male,Male_ITH_NEU_XX.wav
3756,1039_IWW_FEA_XX.wav,1039,IWW,FEA,XX.wav,Male,Male_IWW_FEA_XX.wav
3757,1026_ITH_NEU_XX.wav,1026,ITH,NEU,XX.wav,Male,Male_ITH_NEU_XX.wav
3758,1018_IWW_HAP_XX.wav,1018,IWW,HAP,XX.wav,Female,Female_IWW_HAP_XX.wav
3759,1080_WSI_FEA_XX.wav,1080,WSI,FEA,XX.wav,Male,Male_WSI_FEA_XX.wav
3760,1057_IEO_DIS_LO.wav,1057,IEO,DIS,LO.wav,Male,Male_IEO_DIS_LO.wav
3761,1042_IEO_DIS_LO.wav,1042,IEO,DIS,LO.wav,Male,Male_IEO_DIS_LO.wav
3762,1071_ITH_ANG_XX.wav,1071,ITH,ANG,XX.wav,Male,Male_ITH_ANG_XX.wav
3763,1064_ITH_ANG_XX.wav,1064,ITH,ANG,XX.wav,Male,Male_ITH_ANG_XX.wav
3764,1013_WSI_DIS_XX.wav,1013,WSI,DIS,XX.wav,Female,Female_WSI_DIS_XX.wav
3765,1002_TIE_SAD_XX.wav,1002,TIE,SAD,XX.wav,Female,Female_TIE_SAD_XX.wav
3766,1006_WSI_DIS_XX.wav,1006,WSI,DIS,XX.wav,Female,Female_WSI_DIS_XX.wav
3767,1017_TIE_SAD_XX.wav,1017,TIE,SAD,XX.wav,Male,Male_TIE_SAD_XX.wav
3768,1083_TIE_DIS_XX.wav,1083,TIE,DIS,XX.wav,Male,Male_TIE_DIS_XX.wav
3769,1087_WSI_SAD_XX.wav,1087,WSI,SAD,XX.wav,Male,Male_WSI_SAD_XX.wav
3770,1088_TIE_ANG_XX.wav,1088,TIE,ANG,XX.wav,Male,Male_TIE_ANG_XX.wav
3771,1078_DFA_SAD_XX.wav,1078,DFA,SAD,XX.wav,Female,Female_DFA_SAD_XX.wav
3772,1018_WSI_ANG_XX.wav,1018,WSI,ANG,XX.wav,Female,Female_WSI_ANG_XX.wav
3773,1049_IEO_ANG_LO.wav,1049,IEO,ANG,LO.wav,Female,Female_IEO_ANG_LO.wav
3774,1029_IEO_SAD_LO.wav,1029,IEO,SAD,LO.wav,Female,Female_IEO_SAD_LO.wav
3775,1018_DFA_ANG_XX.wav,1018,DFA,ANG,XX.wav,Female,Female_DFA_ANG_XX.wav
3776,1055_IWW_DIS_XX.wav,1055,IWW,DIS,XX.wav,Female,Female_IWW_DIS_XX.wav
3777,1040_IWW_DIS_XX.wav,1040,IWW,DIS,XX.wav,Male,Male_IWW_DIS_XX.wav
3778,1078_WSI_SAD_XX.wav,1078,WSI,SAD,XX.wav,Female,Female_WSI_SAD_XX.wav
3779,1069_TIE_DIS_XX.wav,1069,TIE,DIS,XX.wav,Male,Male_TIE_DIS_XX.wav
3780,1049_TSI_ANG_XX.wav,1049,TSI,ANG,XX.wav,Female,Female_TSI_ANG_XX.wav
3781,1078_TAI_ANG_XX.wav,1078,TAI,ANG,XX.wav,Female,Female_TAI_ANG_XX.wav
3782,1074_ITS_SAD_XX.wav,1074,ITS,SAD,XX.wav,Female,Female_ITS_SAD_XX.wav
3783,1061_ITS_SAD_XX.wav,1061,ITS,SAD,XX.wav,Female,Female_ITS_SAD_XX.wav
3784,1062_MTI_DIS_XX.wav,1062,MTI,DIS,XX.wav,Male,Male_MTI_DIS_XX.wav
3785,1077_MTI_DIS_XX.wav,1077,MTI,DIS,XX.wav,Male,Male_MTI_DIS_XX.wav
3786,1052_ITS_HAP_XX.wav,1052,ITS,HAP,XX.wav,Female,Female_ITS_HAP_XX.wav
3787,1047_ITS_HAP_XX.wav,1047,ITS,HAP,XX.wav,Female,Female_ITS_HAP_XX.wav
3788,1073_ITS_FEA_XX.wav,1073,ITS,FEA,XX.wav,Female,Female_ITS_FEA_XX.wav
3789,1079_IWL_NEU_XX.wav,1079,IWL,NEU,XX.wav,Female,Female_IWL_NEU_XX.wav
3790,1066_ITS_FEA_XX.wav,1066,ITS,FEA,XX.wav,Male,Male_ITS_FEA_XX.wav
3791,1083_MTI_ANG_XX.wav,1083,MTI,ANG,XX.wav,Male,Male_MTI_ANG_XX.wav
3792,1038_IEO_HAP_HI.wav,1038,IEO,HAP,HI.wav,Male,Male_IEO_HAP_HI.wav
3793,1029_TSI_SAD_XX.wav,1029,TSI,SAD,XX.wav,Female,Female_TSI_SAD_XX.wav
3794,1019_IEO_FEA_HI.wav,1019,IEO,FEA,HI.wav,Male,Male_IEO_FEA_HI.wav
3795,1014_ITS_ANG_XX.wav,1014,ITS,ANG,XX.wav,Male,Male_ITS_ANG_XX.wav
3796,1001_ITS_ANG_XX.wav,1001,ITS,ANG,XX.wav,Male,Male_ITS_ANG_XX.wav
3797,1029_IEO_HAP_MD.wav,1029,IEO,HAP,MD.wav,Female,Female_IEO_HAP_MD.wav
3798,1056_ITS_NEU_XX.wav,1056,ITS,NEU,XX.wav,Female,Female_ITS_NEU_XX.wav
3799,1018_TAI_SAD_XX.wav,1018,TAI,SAD,XX.wav,Female,Female_TAI_SAD_XX.wav
3800,1043_ITS_NEU_XX.wav,1043,ITS,NEU,XX.wav,Female,Female_ITS_NEU_XX.wav
3801,1049_IWL_FEA_XX.wav,1049,IWL,FEA,XX.wav,Female,Female_IWL_FEA_XX.wav
3802,1045_IOM_DIS_XX.wav,1045,IOM,DIS,XX.wav,Male,Male_IOM_DIS_XX.wav
3803,1008_IEO_FEA_MD.wav,1008,IEO,FEA,MD.wav,Female,Female_IEO_FEA_MD.wav
3804,1050_IOM_DIS_XX.wav,1050,IOM,DIS,XX.wav,Male,Male_IOM_DIS_XX.wav
3805,1068_IWL_HAP_XX.wav,1068,IWL,HAP,XX.wav,Male,Male_IWL_HAP_XX.wav
3806,1078_MTI_SAD_XX.wav,1078,MTI,SAD,XX.wav,Female,Female_MTI_SAD_XX.wav
3807,1068_IOM_NEU_XX.wav,1068,IOM,NEU,XX.wav,Male,Male_IOM_NEU_XX.wav
3808,1090_TSI_NEU_XX.wav,1090,TSI,NEU,XX.wav,Male,Male_TSI_NEU_XX.wav
3809,1085_TSI_NEU_XX.wav,1085,TSI,NEU,XX.wav,Male,Male_TSI_NEU_XX.wav
3810,1002_TAI_DIS_XX.wav,1002,TAI,DIS,XX.wav,Female,Female_TAI_DIS_XX.wav
3811,1082_IEO_FEA_HI.wav,1082,IEO,FEA,HI.wav,Female,Female_IEO_FEA_HI.wav
3812,1017_TAI_DIS_XX.wav,1017,TAI,DIS,XX.wav,Male,Male_TAI_DIS_XX.wav
3813,1033_TSI_DIS_XX.wav,1033,TSI,DIS,XX.wav,Male,Male_TSI_DIS_XX.wav
3814,1086_IEO_FEA_MD.wav,1086,IEO,FEA,MD.wav,Male,Male_IEO_FEA_MD.wav
3815,1026_TSI_DIS_XX.wav,1026,TSI,DIS,XX.wav,Male,Male_TSI_DIS_XX.wav
3816,1083_TAI_SAD_XX.wav,1083,TAI,SAD,XX.wav,Male,Male_TAI_SAD_XX.wav
3817,1090_IEO_SAD_HI.wav,1090,IEO,SAD,HI.wav,Male,Male_IEO_SAD_HI.wav
3818,1054_IWL_DIS_XX.wav,1054,IWL,DIS,XX.wav,Female,Female_IWL_DIS_XX.wav
3819,1041_IWL_DIS_XX.wav,1041,IWL,DIS,XX.wav,Male,Male_IWL_DIS_XX.wav
3820,1079_IOM_HAP_XX.wav,1079,IOM,HAP,XX.wav,Female,Female_IOM_HAP_XX.wav
3821,1085_IEO_SAD_HI.wav,1085,IEO,SAD,HI.wav,Male,Male_IEO_SAD_HI.wav
3822,1081_TSI_HAP_XX.wav,1081,TSI,HAP,XX.wav,Male,Male_TSI_HAP_XX.wav
3823,1015_IEO_DIS_MD.wav,1015,IEO,DIS,MD.wav,Male,Male_IEO_DIS_MD.wav
3824,1058_IOM_FEA_XX.wav,1058,IOM,FEA,XX.wav,Female,Female_IOM_FEA_XX.wav
3825,1081_IEO_SAD_MD.wav,1081,IEO,SAD,MD.wav,Male,Male_IEO_SAD_MD.wav
3826,1018_MTI_ANG_XX.wav,1018,MTI,ANG,XX.wav,Female,Female_MTI_ANG_XX.wav
3827,1011_IEO_DIS_HI.wav,1011,IEO,DIS,HI.wav,Male,Male_IEO_DIS_HI.wav
3828,1084_TAI_FEA_XX.wav,1084,TAI,FEA,XX.wav,Female,Female_TAI_FEA_XX.wav
3829,1004_IEO_DIS_HI.wav,1004,IEO,DIS,HI.wav,Female,Female_IEO_DIS_HI.wav
3830,1091_TAI_FEA_XX.wav,1091,TAI,FEA,XX.wav,Female,Female_TAI_FEA_XX.wav
3831,1075_ITH_SAD_XX.wav,1075,ITH,SAD,XX.wav,Female,Female_ITH_SAD_XX.wav
3832,1060_ITH_SAD_XX.wav,1060,ITH,SAD,XX.wav,Female,Female_ITH_SAD_XX.wav
3833,1066_IEO_NEU_XX.wav,1066,IEO,NEU,XX.wav,Male,Male_IEO_NEU_XX.wav
3834,1073_IEO_NEU_XX.wav,1073,IEO,NEU,XX.wav,Female,Female_IEO_NEU_XX.wav
3835,1044_TIE_NEU_XX.wav,1044,TIE,NEU,XX.wav,Male,Male_TIE_NEU_XX.wav
3836,1051_TIE_NEU_XX.wav,1051,TIE,NEU,XX.wav,Male,Male_TIE_NEU_XX.wav
3837,1006_TIE_ANG_XX.wav,1006,TIE,ANG,XX.wav,Female,Female_TIE_ANG_XX.wav
3838,1013_TIE_ANG_XX.wav,1013,TIE,ANG,XX.wav,Female,Female_TIE_ANG_XX.wav
3839,1083_WSI_ANG_XX.wav,1083,WSI,ANG,XX.wav,Male,Male_WSI_ANG_XX.wav
3840,1072_ITH_FEA_XX.wav,1072,ITH,FEA,XX.wav,Female,Female_ITH_FEA_XX.wav
3841,1078_IWW_NEU_XX.wav,1078,IWW,NEU,XX.wav,Female,Female_IWW_NEU_XX.wav
3842,1067_ITH_FEA_XX.wav,1067,ITH,FEA,XX.wav,Male,Male_ITH_FEA_XX.wav
3843,1053_ITH_HAP_XX.wav,1053,ITH,HAP,XX.wav,Female,Female_ITH_HAP_XX.wav
3844,1062_DFA_DIS_XX.wav,1062,DFA,DIS,XX.wav,Male,Male_DFA_DIS_XX.wav
3845,1077_DFA_DIS_XX.wav,1077,DFA,DIS,XX.wav,Male,Male_DFA_DIS_XX.wav
3846,1046_ITH_HAP_XX.wav,1046,ITH,HAP,XX.wav,Female,Female_ITH_HAP_XX.wav
3847,1077_WSI_DIS_XX.wav,1077,WSI,DIS,XX.wav,Male,Male_WSI_DIS_XX.wav
3848,1066_TIE_SAD_XX.wav,1066,TIE,SAD,XX.wav,Male,Male_TIE_SAD_XX.wav
3849,1062_WSI_DIS_XX.wav,1062,WSI,DIS,XX.wav,Male,Male_WSI_DIS_XX.wav
3850,1073_TIE_SAD_XX.wav,1073,TIE,SAD,XX.wav,Female,Female_TIE_SAD_XX.wav
3851,1083_DFA_ANG_XX.wav,1083,DFA,ANG,XX.wav,Male,Male_DFA_ANG_XX.wav
3852,1081_IEO_HAP_LO.wav,1081,IEO,HAP,LO.wav,Male,Male_IEO_HAP_LO.wav
3853,1040_TIE_HAP_XX.wav,1040,TIE,HAP,XX.wav,Male,Male_TIE_HAP_XX.wav
3854,1055_TIE_HAP_XX.wav,1055,TIE,HAP,XX.wav,Female,Female_TIE_HAP_XX.wav
3855,1061_TIE_FEA_XX.wav,1061,TIE,FEA,XX.wav,Female,Female_TIE_FEA_XX.wav
3856,1074_TIE_FEA_XX.wav,1074,TIE,FEA,XX.wav,Female,Female_TIE_FEA_XX.wav
3857,1069_IWW_HAP_XX.wav,1069,IWW,HAP,XX.wav,Male,Male_IWW_HAP_XX.wav
3858,1057_ITH_NEU_XX.wav,1057,ITH,NEU,XX.wav,Male,Male_ITH_NEU_XX.wav
3859,1042_ITH_NEU_XX.wav,1042,ITH,NEU,XX.wav,Male,Male_ITH_NEU_XX.wav
3860,1048_IWW_FEA_XX.wav,1048,IWW,FEA,XX.wav,Male,Male_IWW_FEA_XX.wav
3861,1015_ITH_ANG_XX.wav,1015,ITH,ANG,XX.wav,Male,Male_ITH_ANG_XX.wav
3862,1033_IEO_DIS_LO.wav,1033,IEO,DIS,LO.wav,Male,Male_IEO_DIS_LO.wav
3863,1026_IEO_DIS_LO.wav,1026,IEO,DIS,LO.wav,Male,Male_IEO_DIS_LO.wav
3864,1089_IEO_HAP_LO.wav,1089,IEO,HAP,LO.wav,Female,Female_IEO_HAP_LO.wav
3865,1047_IWW_SAD_XX.wav,1047,IWW,SAD,XX.wav,Female,Female_IWW_SAD_XX.wav
3866,1052_IWW_SAD_XX.wav,1052,IWW,SAD,XX.wav,Female,Female_IWW_SAD_XX.wav
3867,1069_TIE_FEA_XX.wav,1069,TIE,FEA,XX.wav,Male,Male_TIE_FEA_XX.wav
3868,1048_TIE_HAP_XX.wav,1048,TIE,HAP,XX.wav,Male,Male_TIE_HAP_XX.wav
3869,1040_IWW_FEA_XX.wav,1040,IWW,FEA,XX.wav,Male,Male_IWW_FEA_XX.wav
3870,1055_IWW_FEA_XX.wav,1055,IWW,FEA,XX.wav,Female,Female_IWW_FEA_XX.wav
3871,1061_IWW_HAP_XX.wav,1061,IWW,HAP,XX.wav,Female,Female_IWW_HAP_XX.wav
3872,1074_IWW_HAP_XX.wav,1074,IWW,HAP,XX.wav,Female,Female_IWW_HAP_XX.wav
3873,1008_ITH_ANG_XX.wav,1008,ITH,ANG,XX.wav,Female,Female_ITH_ANG_XX.wav
3874,1068_ITH_SAD_XX.wav,1068,ITH,SAD,XX.wav,Male,Male_ITH_SAD_XX.wav
3875,1059_TIE_NEU_XX.wav,1059,TIE,NEU,XX.wav,Male,Male_TIE_NEU_XX.wav
3876,1027_IWW_ANG_XX.wav,1027,IWW,ANG,XX.wav,Male,Male_IWW_ANG_XX.wav
3877,1032_IWW_ANG_XX.wav,1032,IWW,ANG,XX.wav,Male,Male_IWW_ANG_XX.wav
3878,1065_IWW_NEU_XX.wav,1065,IWW,NEU,XX.wav,Male,Male_IWW_NEU_XX.wav
3879,1070_IWW_NEU_XX.wav,1070,IWW,NEU,XX.wav,Male,Male_IWW_NEU_XX.wav
3880,1057_IOM_SAD_XX.wav,1057,IOM,SAD,XX.wav,Male,Male_IOM_SAD_XX.wav
3881,1042_IOM_SAD_XX.wav,1042,IOM,SAD,XX.wav,Male,Male_IOM_SAD_XX.wav
3882,1087_ITS_ANG_XX.wav,1087,ITS,ANG,XX.wav,Male,Male_ITS_ANG_XX.wav
3883,1050_IOM_FEA_XX.wav,1050,IOM,FEA,XX.wav,Male,Male_IOM_FEA_XX.wav
3884,1045_IOM_FEA_XX.wav,1045,IOM,FEA,XX.wav,Male,Male_IOM_FEA_XX.wav
3885,1008_IEO_DIS_MD.wav,1008,IEO,DIS,MD.wav,Female,Female_IEO_DIS_MD.wav
3886,1049_IWL_DIS_XX.wav,1049,IWL,DIS,XX.wav,Female,Female_IWL_DIS_XX.wav
3887,1071_IOM_HAP_XX.wav,1071,IOM,HAP,XX.wav,Male,Male_IOM_HAP_XX.wav
3888,1089_TSI_HAP_XX.wav,1089,TSI,HAP,XX.wav,Female,Female_TSI_HAP_XX.wav
3889,1064_IOM_HAP_XX.wav,1064,IOM,HAP,XX.wav,Male,Male_IOM_HAP_XX.wav
3890,1052_MTI_NEU_XX.wav,1052,MTI,NEU,XX.wav,Female,Female_MTI_NEU_XX.wav
3891,1047_MTI_NEU_XX.wav,1047,MTI,NEU,XX.wav,Female,Female_MTI_NEU_XX.wav
3892,1019_IEO_DIS_HI.wav,1019,IEO,DIS,HI.wav,Male,Male_IEO_DIS_HI.wav
3893,1010_MTI_ANG_XX.wav,1010,MTI,ANG,XX.wav,Female,Female_MTI_ANG_XX.wav
3894,1005_MTI_ANG_XX.wav,1005,MTI,ANG,XX.wav,Male,Male_MTI_ANG_XX.wav
3895,1089_IEO_SAD_MD.wav,1089,IEO,SAD,MD.wav,Female,Female_IEO_SAD_MD.wav
3896,1070_MTI_SAD_XX.wav,1070,MTI,SAD,XX.wav,Male,Male_MTI_SAD_XX.wav
3897,1065_MTI_SAD_XX.wav,1065,MTI,SAD,XX.wav,Male,Male_MTI_SAD_XX.wav
3898,1037_IOM_ANG_XX.wav,1037,IOM,ANG,XX.wav,Female,Female_IOM_ANG_XX.wav
3899,1022_IOM_ANG_XX.wav,1022,IOM,ANG,XX.wav,Male,Male_IOM_ANG_XX.wav
3900,1066_ITS_DIS_XX.wav,1066,ITS,DIS,XX.wav,Male,Male_ITS_DIS_XX.wav
3901,1073_ITS_DIS_XX.wav,1073,ITS,DIS,XX.wav,Female,Female_ITS_DIS_XX.wav
3902,1075_IOM_NEU_XX.wav,1075,IOM,NEU,XX.wav,Female,Female_IOM_NEU_XX.wav
3903,1060_IOM_NEU_XX.wav,1060,IOM,NEU,XX.wav,Female,Female_IOM_NEU_XX.wav
3904,1056_MTI_HAP_XX.wav,1056,MTI,HAP,XX.wav,Female,Female_MTI_HAP_XX.wav
3905,1043_MTI_HAP_XX.wav,1043,MTI,HAP,XX.wav,Female,Female_MTI_HAP_XX.wav
3906,1077_MTI_FEA_XX.wav,1077,MTI,FEA,XX.wav,Male,Male_MTI_FEA_XX.wav
3907,1062_MTI_FEA_XX.wav,1062,MTI,FEA,XX.wav,Male,Male_MTI_FEA_XX.wav
3908,1003_IEO_SAD_HI.wav,1003,IEO,SAD,HI.wav,Female,Female_IEO_SAD_HI.wav
3909,1007_TSI_HAP_XX.wav,1007,TSI,HAP,XX.wav,Female,Female_TSI_HAP_XX.wav
3910,1012_TSI_HAP_XX.wav,1012,TSI,HAP,XX.wav,Female,Female_TSI_HAP_XX.wav
3911,1016_IEO_SAD_HI.wav,1016,IEO,SAD,HI.wav,Male,Male_IEO_SAD_HI.wav
3912,1026_TSI_FEA_XX.wav,1026,TSI,FEA,XX.wav,Male,Male_TSI_FEA_XX.wav
3913,1086_IEO_DIS_MD.wav,1086,IEO,DIS,MD.wav,Male,Male_IEO_DIS_MD.wav
