,filename,emotion,Features
2606,Crema/1030_TAI_DIS_XX.wav,DIS,"tensor([0.0004, 0.0013, 0.0011,  ..., 0.0000, 0.0000, 0.0000])"
2607,Crema/1011_IOM_FEA_XX.wav,FEA,"tensor([ 8.0261e-03,  7.2937e-03,  6.5002e-03,  ..., -3.0518e-05,
         0.0000e+00, -3.0518e-05])"
2608,Crema/1010_ITH_HAP_XX.wav,HAP,"tensor([0.0058, 0.0060, 0.0059,  ..., 0.0000, 0.0000, 0.0000])"
2609,Crema/1088_IWL_FEA_XX.wav,FEA,"tensor([0.0045, 0.0042, 0.0045,  ..., 0.0000, 0.0000, 0.0000])"
2610,Crema/1060_MTI_SAD_XX.wav,SAD,"tensor([-3.0823e-03, -2.4719e-03, -2.7466e-03,  ...,  6.1035e-05,
         0.0000e+00,  0.0000e+00])"
2611,Crema/1050_IEO_FEA_HI.wav,FEA,"tensor([ 0.0098,  0.0097,  0.0092,  ...,  0.0004,  0.0003, -0.0001])"
2612,Crema/1021_IEO_NEU_XX.wav,NEU,"tensor([0.0019, 0.0009, 0.0013,  ..., 0.0000, 0.0000, 0.0000])"
2613,Crema/1078_ITH_HAP_XX.wav,HAP,"tensor([0.0038, 0.0051, 0.0044,  ..., 0.0000, 0.0000, 0.0000])"
2614,Crema/1040_ITS_ANG_XX.wav,ANG,"tensor([0.0036, 0.0033, 0.0038,  ..., 0.0002, 0.0002, 0.0000])"
2615,Crema/1088_IOM_FEA_XX.wav,FEA,"tensor([-1.5259e-03, -2.0752e-03, -1.7700e-03,  ..., -6.1035e-05,
         0.0000e+00,  6.1035e-05])"
2616,Crema/1075_IEO_FEA_LO.wav,FEA,"tensor([0.0059, 0.0031, 0.0026,  ..., 0.0000, 0.0000, 0.0000])"
2617,Crema/1070_WSI_SAD_XX.wav,SAD,"tensor([-5.3406e-03, -5.1575e-03, -4.1199e-03,  ..., -3.0518e-05,
        -6.1035e-05,  0.0000e+00])"
2618,Crema/1090_TIE_DIS_XX.wav,DIS,"tensor([ 0.0028,  0.0028,  0.0035,  ..., -0.0004, -0.0004, -0.0004])"
2619,Crema/1073_IEO_NEU_XX.wav,NEU,"tensor([0.0097, 0.0098, 0.0092,  ..., 0.0000, 0.0000, 0.0000])"
2620,Crema/1062_IWW_HAP_XX.wav,HAP,"tensor([0.0126, 0.0122, 0.0129,  ..., 0.0000, 0.0000, 0.0000])"
2621,Crema/1050_WSI_NEU_XX.wav,NEU,"tensor([-0.0042, -0.0055, -0.0055,  ...,  0.0000,  0.0000,  0.0000])"
2622,Crema/1041_IEO_HAP_LO.wav,HAP,"tensor([ 0.0003, -0.0020, -0.0052,  ...,  0.0000,  0.0000,  0.0000])"
2623,Crema/1072_IEO_ANG_LO.wav,ANG,"tensor([-6.3477e-03, -5.4016e-03, -4.8828e-03,  ...,  6.1035e-05,
         6.1035e-05,  0.0000e+00])"
2624,Crema/1062_ITH_FEA_XX.wav,FEA,"tensor([0.0044, 0.0039, 0.0037,  ..., 0.0000, 0.0000, 0.0000])"
2625,Crema/1035_IWL_FEA_XX.wav,FEA,"tensor([0.0052, 0.0059, 0.0059,  ..., 0.0000, 0.0000, 0.0000])"
2626,Crema/1035_ITH_NEU_XX.wav,NEU,"tensor([0.0047, 0.0063, 0.0074,  ..., 0.0002, 0.0001, 0.0001])"
2627,Crema/1030_TAI_SAD_XX.wav,SAD,"tensor([-0.0027, -0.0030, -0.0032,  ...,  0.0000,  0.0000,  0.0000])"
2628,Crema/1007_TAI_NEU_XX.wav,NEU,"tensor([0.0050, 0.0053, 0.0052,  ..., 0.0000, 0.0000, 0.0000])"
2629,Crema/1006_IEO_ANG_HI.wav,ANG,"tensor([-0.0016, -0.0022, -0.0019,  ...,  0.0000,  0.0000,  0.0000])"
2630,Crema/1008_MTI_ANG_XX.wav,ANG,"tensor([-0.0082, -0.0069, -0.0074,  ...,  0.0000,  0.0000,  0.0000])"
2631,Crema/1083_ITH_ANG_XX.wav,ANG,"tensor([-0.0034, -0.0036, -0.0035,  ..., -0.0002, -0.0002, -0.0002])"
2632,Crema/1005_TSI_SAD_XX.wav,SAD,"tensor([-0.0035, -0.0039, -0.0038,  ...,  0.0000,  0.0000,  0.0000])"
2633,Crema/1083_IEO_SAD_MD.wav,SAD,"tensor([0.0013, 0.0009, 0.0002,  ..., 0.0000, 0.0000, 0.0000])"
2634,Crema/1028_IEO_FEA_LO.wav,FEA,"tensor([-1.4954e-03, -1.7395e-03, -1.6174e-03,  ..., -9.1553e-05,
        -6.1035e-05, -9.1553e-05])"
2635,Crema/1080_IWL_FEA_XX.wav,FEA,"tensor([0.0022, 0.0014, 0.0016,  ..., 0.0000, 0.0000, 0.0000])"
2636,Crema/1068_TIE_DIS_XX.wav,DIS,"tensor([-0.0027, -0.0034, -0.0019,  ...,  0.0000,  0.0000,  0.0000])"
2637,Crema/1053_TAI_NEU_XX.wav,NEU,"tensor([0.0020, 0.0039, 0.0040,  ..., 0.0000, 0.0000, 0.0000])"
2638,Crema/1004_IOM_ANG_XX.wav,ANG,"tensor([-0.0085, -0.0082, -0.0075,  ...,  0.0000,  0.0000,  0.0000])"
2639,Crema/1032_IEO_SAD_HI.wav,SAD,"tensor([-0.0034, -0.0049, -0.0046,  ...,  0.0000,  0.0000,  0.0000])"
2640,Crema/1023_IEO_SAD_HI.wav,SAD,"tensor([ 6.4697e-03,  6.9580e-03,  6.3171e-03,  ..., -3.0518e-05,
         0.0000e+00,  0.0000e+00])"
2641,Crema/1076_TIE_ANG_XX.wav,ANG,"tensor([-0.0006, -0.0004,  0.0004,  ...,  0.0000,  0.0000,  0.0000])"
2642,Crema/1054_MTI_NEU_XX.wav,NEU,"tensor([0.0067, 0.0060, 0.0070,  ..., 0.0000, 0.0000, 0.0000])"
2643,Crema/1045_IWL_DIS_XX.wav,DIS,"tensor([-0.0027, -0.0026, -0.0025,  ...,  0.0000,  0.0000,  0.0000])"
2644,Crema/1061_ITS_SAD_XX.wav,SAD,"tensor([7.1411e-03, 7.3547e-03, 7.0801e-03,  ..., 0.0000e+00, 3.0518e-05,
        0.0000e+00])"
2645,Crema/1025_IOM_SAD_XX.wav,SAD,"tensor([5.4932e-04, 1.0986e-03, 1.5259e-03,  ..., 6.1035e-05, 0.0000e+00,
        2.7466e-04])"
2646,Crema/1090_IWW_HAP_XX.wav,HAP,"tensor([-1.7090e-03, -1.7395e-03, -1.4954e-03,  ..., -3.0518e-05,
        -3.0518e-05, -3.0518e-05])"
2647,Crema/1004_TSI_FEA_XX.wav,FEA,"tensor([-0.0078, -0.0071, -0.0079,  ...,  0.0000,  0.0000,  0.0000])"
2648,Crema/1019_WSI_FEA_XX.wav,FEA,"tensor([0.0031, 0.0032, 0.0031,  ..., 0.0003, 0.0003, 0.0002])"
2649,Crema/1036_ITH_SAD_XX.wav,SAD,"tensor([5.4932e-04, 1.7395e-03, 2.1362e-03,  ..., 3.0518e-05, 3.0518e-05,
        3.0518e-05])"
2650,Crema/1017_ITH_DIS_XX.wav,DIS,"tensor([-2.4719e-03, -2.9297e-03, -3.9368e-03,  ..., -3.3569e-04,
        -9.1553e-05, -2.7466e-04])"
2651,Crema/1035_DFA_ANG_XX.wav,ANG,"tensor([-6.9275e-03, -7.2632e-03, -8.3008e-03,  ...,  0.0000e+00,
         3.0518e-05,  3.0518e-05])"
2652,Crema/1011_IEO_HAP_LO.wav,HAP,"tensor([0.0006, 0.0009, 0.0008,  ..., 0.0005, 0.0006, 0.0000])"
2653,Crema/1013_MTI_DIS_XX.wav,DIS,"tensor([-0.0023, -0.0028, -0.0023,  ..., -0.0003, -0.0004, -0.0004])"
2654,Crema/1024_TSI_SAD_XX.wav,SAD,"tensor([ 0.0042,  0.0033,  0.0038,  ..., -0.0004, -0.0003,  0.0000])"
2655,Crema/1013_IWL_NEU_XX.wav,NEU,"tensor([-0.0004, -0.0005,  0.0008,  ..., -0.0001, -0.0002,  0.0000])"
2656,Crema/1055_MTI_SAD_XX.wav,SAD,"tensor([-0.0021, -0.0020, -0.0018,  ...,  0.0000,  0.0000,  0.0000])"
2657,Crema/1065_ITH_NEU_XX.wav,NEU,"tensor([0.0012, 0.0007, 0.0006,  ..., 0.0000, 0.0000, 0.0000])"
2658,Crema/1018_MTI_HAP_XX.wav,HAP,"tensor([ 7.5684e-03,  7.1716e-03,  6.5002e-03,  ..., -3.0518e-05,
        -6.1035e-05, -3.0518e-05])"
2659,Crema/1026_TSI_SAD_XX.wav,SAD,"tensor([0.0061, 0.0077, 0.0079,  ..., 0.0000, 0.0000, 0.0000])"
2660,Crema/1023_TAI_DIS_XX.wav,DIS,"tensor([ 1.0742e-02,  1.2360e-02,  1.2146e-02,  ...,  6.1035e-05,
        -2.4414e-04, -3.0518e-05])"
2661,Crema/1040_IEO_ANG_HI.wav,ANG,"tensor([-0.0014, -0.0024, -0.0025,  ...,  0.0000,  0.0000,  0.0000])"
2662,Crema/1037_WSI_HAP_XX.wav,HAP,"tensor([-0.0052, -0.0049, -0.0042,  ...,  0.0000,  0.0000,  0.0000])"
2663,Crema/1029_IOM_DIS_XX.wav,DIS,"tensor([0.0000e+00, 0.0000e+00, 0.0000e+00,  ..., 2.4414e-04, 1.2207e-04,
        3.0518e-05])"
2664,Crema/1049_TAI_FEA_XX.wav,FEA,"tensor([0.0066, 0.0066, 0.0054,  ..., 0.0000, 0.0000, 0.0000])"
2665,Crema/1088_TSI_HAP_XX.wav,HAP,"tensor([-0.0005,  0.0002,  0.0003,  ...,  0.0000,  0.0000,  0.0000])"
2666,Crema/1047_TIE_NEU_XX.wav,NEU,"tensor([-0.0002,  0.0016,  0.0016,  ...,  0.0000,  0.0000,  0.0000])"
2667,Crema/1034_TSI_DIS_XX.wav,DIS,"tensor([-0.0027, -0.0016, -0.0021,  ...,  0.0000,  0.0000,  0.0000])"
2668,Crema/1028_DFA_DIS_XX.wav,DIS,"tensor([-0.0048, -0.0043, -0.0038,  ...,  0.0000,  0.0000,  0.0000])"
2669,Crema/1060_WSI_NEU_XX.wav,NEU,"tensor([0.0125, 0.0136, 0.0125,  ..., 0.0000, 0.0000, 0.0000])"
2670,Crema/1071_IWW_ANG_XX.wav,ANG,"tensor([0.0036, 0.0033, 0.0041,  ..., 0.0000, 0.0000, 0.0000])"
2671,Crema/1040_IOM_ANG_XX.wav,ANG,"tensor([ 8.7891e-03,  9.5825e-03,  9.6130e-03,  ..., -3.0518e-05,
         3.0518e-05,  0.0000e+00])"
2672,Crema/1022_TIE_NEU_XX.wav,NEU,"tensor([-0.0055, -0.0040, -0.0031,  ...,  0.0000,  0.0000,  0.0000])"
2673,Crema/1016_WSI_ANG_XX.wav,ANG,"tensor([-0.0030, -0.0031, -0.0030,  ...,  0.0001,  0.0002,  0.0002])"
2674,Crema/1057_DFA_DIS_XX.wav,DIS,"tensor([0.0027, 0.0026, 0.0015,  ..., 0.0000, 0.0000, 0.0000])"
2675,Crema/1083_ITS_ANG_XX.wav,ANG,"tensor([ 6.8970e-03,  6.6528e-03,  6.7749e-03,  ..., -3.0518e-05,
        -3.0518e-05,  0.0000e+00])"
2676,Crema/1037_IWW_FEA_XX.wav,FEA,"tensor([ 2.5024e-03,  3.5400e-03,  2.8687e-03,  ...,  0.0000e+00,
         3.0518e-05, -3.0518e-05])"
2677,Crema/1032_ITH_NEU_XX.wav,NEU,"tensor([0.0379, 0.0768, 0.0987,  ..., 0.0000, 0.0000, 0.0000])"
2678,Crema/1025_TSI_SAD_XX.wav,SAD,"tensor([-0.0046, -0.0052, -0.0057,  ...,  0.0000,  0.0000,  0.0000])"
2679,Crema/1008_IEO_SAD_LO.wav,SAD,"tensor([-0.0029, -0.0014, -0.0016,  ...,  0.0000,  0.0000,  0.0000])"
2680,Crema/1058_IEO_FEA_HI.wav,FEA,"tensor([0.0138, 0.0133, 0.0125,  ..., 0.0000, 0.0000, 0.0000])"
2681,Crema/1045_TIE_FEA_XX.wav,FEA,"tensor([0.0004, 0.0006, 0.0005,  ..., 0.0000, 0.0000, 0.0000])"
2682,Crema/1052_TIE_ANG_XX.wav,ANG,"tensor([-0.0028, -0.0037, -0.0019,  ...,  0.0000,  0.0000,  0.0000])"
2683,Crema/1056_IEO_DIS_MD.wav,DIS,"tensor([-9.8572e-03, -9.2163e-03, -8.8501e-03,  ...,  3.0518e-05,
         0.0000e+00, -9.1553e-05])"
2684,Crema/1087_TSI_ANG_XX.wav,ANG,"tensor([ 0.0031,  0.0035,  0.0041,  ..., -0.0003, -0.0003, -0.0003])"
2685,Crema/1024_ITS_ANG_XX.wav,ANG,"tensor([ 2.8992e-03,  2.7161e-03,  2.0447e-03,  ..., -1.2207e-04,
        -3.0518e-05,  0.0000e+00])"
2686,Crema/1081_TIE_NEU_XX.wav,NEU,"tensor([0.0023, 0.0024, 0.0009,  ..., 0.0000, 0.0000, 0.0000])"
2687,Crema/1049_TIE_SAD_XX.wav,SAD,"tensor([0.0050, 0.0056, 0.0063,  ..., 0.0000, 0.0000, 0.0000])"
2688,Crema/1017_TSI_NEU_XX.wav,NEU,"tensor([ 9.0332e-03,  9.7656e-03,  9.0637e-03,  ..., -3.0518e-05,
        -3.0518e-05, -3.0518e-05])"
2689,Crema/1016_IOM_SAD_XX.wav,SAD,"tensor([-9.1553e-04,  6.1035e-05, -6.1035e-05,  ...,  0.0000e+00,
         0.0000e+00,  0.0000e+00])"
2690,Crema/1025_TAI_FEA_XX.wav,FEA,"tensor([0.0009, 0.0011, 0.0009,  ..., 0.0001, 0.0001, 0.0001])"
2691,Crema/1073_IWW_SAD_XX.wav,SAD,"tensor([-0.0017, -0.0026, -0.0030,  ...,  0.0000,  0.0000,  0.0000])"
2692,Crema/1042_IWW_SAD_XX.wav,SAD,"tensor([0.0030, 0.0036, 0.0053,  ..., 0.0000, 0.0000, 0.0000])"
2693,Crema/1048_TAI_NEU_XX.wav,NEU,"tensor([-0.0015, -0.0002, -0.0010,  ..., -0.0002, -0.0003,  0.0003])"
2694,Crema/1058_IWW_DIS_XX.wav,DIS,"tensor([ 0.0015,  0.0018,  0.0033,  ..., -0.0002, -0.0001, -0.0001])"
2695,Crema/1058_ITH_FEA_XX.wav,FEA,"tensor([-0.0006, -0.0002, -0.0005,  ...,  0.0002,  0.0002,  0.0002])"
2696,Crema/1035_WSI_NEU_XX.wav,NEU,"tensor([-1.6479e-03, -8.8501e-04,  1.5259e-04,  ...,  2.1362e-04,
         1.5259e-04,  9.1553e-05])"
2697,Crema/1036_IEO_ANG_MD.wav,ANG,"tensor([0.0029, 0.0038, 0.0036,  ..., 0.0000, 0.0000, 0.0000])"
2698,Crema/1084_DFA_HAP_XX.wav,HAP,"tensor([ 0.0000e+00,  0.0000e+00,  0.0000e+00,  ..., -6.1035e-05,
        -3.0518e-05, -3.0518e-05])"
2699,Crema/1086_IEO_HAP_HI.wav,HAP,"tensor([0.0008, 0.0012, 0.0016,  ..., 0.0011, 0.0010, 0.0010])"
2700,Crema/1023_TAI_NEU_XX.wav,NEU,"tensor([0.0027, 0.0019, 0.0025,  ..., 0.0000, 0.0000, 0.0000])"
2701,Crema/1039_IEO_NEU_XX.wav,NEU,"tensor([-1.5472e-02, -1.6205e-02, -1.5839e-02,  ...,  6.1035e-05,
         1.8311e-04,  1.8311e-04])"
2702,Crema/1075_IEO_FEA_HI.wav,FEA,"tensor([ 0.0034,  0.0026,  0.0020,  ..., -0.0003,  0.0000,  0.0000])"
2703,Crema/1066_IWL_FEA_XX.wav,FEA,"tensor([-0.0033, -0.0030, -0.0028,  ..., -0.0005, -0.0006, -0.0006])"
2704,Crema/1015_MTI_FEA_XX.wav,FEA,"tensor([ 0.0005, -0.0003,  0.0000,  ...,  0.0000,  0.0000,  0.0000])"
2705,Crema/1015_MTI_SAD_XX.wav,SAD,"tensor([-0.0004, -0.0009, -0.0010,  ...,  0.0000,  0.0000,  0.0000])"
2706,Crema/1032_IWL_FEA_XX.wav,FEA,"tensor([-6.7139e-04,  4.2725e-04,  9.1553e-05,  ...,  0.0000e+00,
         0.0000e+00,  0.0000e+00])"
2707,Crema/1045_ITH_NEU_XX.wav,NEU,"tensor([-0.0025, -0.0030, -0.0031,  ...,  0.0000,  0.0000,  0.0000])"
2708,Crema/1013_IEO_FEA_LO.wav,FEA,"tensor([ 8.5449e-04,  1.2817e-03,  8.5449e-04,  ..., -6.1035e-05,
        -6.1035e-05, -9.1553e-05])"
2709,Crema/1020_ITS_NEU_XX.wav,NEU,"tensor([-0.0061, -0.0058, -0.0064,  ...,  0.0000,  0.0000,  0.0000])"
2710,Crema/1042_IWW_FEA_XX.wav,FEA,"tensor([-0.0026, -0.0020, -0.0031,  ...,  0.0000,  0.0000,  0.0000])"
2711,Crema/1059_ITH_DIS_XX.wav,DIS,"tensor([-0.0139, -0.0100, -0.0070,  ...,  0.0000,  0.0000,  0.0000])"
2712,Crema/1082_IEO_SAD_HI.wav,SAD,"tensor([0.0060, 0.0057, 0.0052,  ..., 0.0000, 0.0000, 0.0000])"
2713,Crema/1020_ITH_NEU_XX.wav,NEU,"tensor([-0.0030, -0.0028, -0.0029,  ...,  0.0000,  0.0000,  0.0000])"
2714,Crema/1090_IWW_DIS_XX.wav,DIS,"tensor([-3.9978e-03, -3.9062e-03, -4.2419e-03,  ...,  3.0518e-05,
         3.0518e-05,  3.0518e-05])"
2715,Crema/1045_IWW_FEA_XX.wav,FEA,"tensor([0.0060, 0.0062, 0.0070,  ..., 0.0000, 0.0000, 0.0000])"
2716,Crema/1002_WSI_FEA_XX.wav,FEA,"tensor([3.1738e-03, 2.8076e-03, 3.8452e-03,  ..., 6.1035e-05, 0.0000e+00,
        3.0518e-05])"
2717,Crema/1050_IWL_NEU_XX.wav,NEU,"tensor([-4.8828e-04,  9.4604e-04,  9.7656e-04,  ...,  6.1035e-05,
         3.0518e-05, -6.1035e-05])"
2718,Crema/1090_IWL_DIS_XX.wav,DIS,"tensor([-1.8311e-03, -1.8921e-03, -1.4648e-03,  ...,  0.0000e+00,
        -3.0518e-05,  0.0000e+00])"
2719,Crema/1001_DFA_NEU_XX.wav,NEU,"tensor([ 0.0024,  0.0014,  0.0013,  ..., -0.0004, -0.0005, -0.0002])"
2720,Crema/1085_TIE_ANG_XX.wav,ANG,"tensor([ 1.9531e-03,  3.0518e-03,  2.8076e-03,  ..., -6.1035e-05,
        -1.2207e-04, -1.5259e-04])"
2721,Crema/1018_IEO_HAP_MD.wav,HAP,"tensor([-0.0046, -0.0047, -0.0048,  ...,  0.0013,  0.0013,  0.0012])"
2722,Crema/1069_WSI_NEU_XX.wav,NEU,"tensor([-0.0058, -0.0065, -0.0066,  ...,  0.0000,  0.0000,  0.0000])"
2723,Crema/1029_WSI_SAD_XX.wav,SAD,"tensor([-0.0026, -0.0034, -0.0035,  ...,  0.0000,  0.0000,  0.0000])"
2724,Crema/1001_ITS_FEA_XX.wav,FEA,"tensor([-0.0019, -0.0009,  0.0001,  ...,  0.0000,  0.0000,  0.0000])"
2725,Crema/1057_TAI_FEA_XX.wav,FEA,"tensor([-2.8992e-03, -1.4954e-03, -2.0142e-03,  ..., -3.0518e-05,
        -3.0518e-05, -3.0518e-05])"
2726,Crema/1004_ITH_NEU_XX.wav,NEU,"tensor([-0.0019, -0.0019, -0.0016,  ...,  0.0001,  0.0002,  0.0002])"
2727,Crema/1018_IEO_ANG_HI.wav,ANG,"tensor([7.3242e-04, 1.0681e-03, 1.0681e-03,  ..., 9.1553e-05, 1.2207e-04,
        1.5259e-04])"
2728,Crema/1076_DFA_NEU_XX.wav,NEU,"tensor([0.0019, 0.0015, 0.0025,  ..., 0.0000, 0.0000, 0.0000])"
2729,Crema/1024_IWL_DIS_XX.wav,DIS,"tensor([-2.3499e-03, -2.3193e-03, -1.7700e-03,  ..., -3.0518e-05,
         9.1553e-05,  1.5259e-04])"
2730,Crema/1013_MTI_NEU_XX.wav,NEU,"tensor([-9.1553e-05, -6.1035e-04,  4.5776e-04,  ..., -3.0518e-05,
         3.0518e-05,  0.0000e+00])"
2731,Crema/1079_TIE_DIS_XX.wav,DIS,"tensor([0.0026, 0.0028, 0.0029,  ..., 0.0000, 0.0000, 0.0000])"
2732,Crema/1089_WSI_SAD_XX.wav,SAD,"tensor([-0.0012, -0.0020, -0.0016,  ...,  0.0000,  0.0000,  0.0000])"
2733,Crema/1077_IEO_DIS_HI.wav,DIS,"tensor([ 2.4414e-04,  2.1362e-04,  7.3242e-04,  ..., -3.0518e-05,
         0.0000e+00,  6.1035e-05])"
2734,Crema/1086_DFA_FEA_XX.wav,FEA,"tensor([0.0070, 0.0074, 0.0072,  ..., 0.0000, 0.0000, 0.0000])"
2735,Crema/1012_ITS_ANG_XX.wav,ANG,"tensor([0.0065, 0.0053, 0.0047,  ..., 0.0000, 0.0000, 0.0000])"
2736,Crema/1030_ITS_HAP_XX.wav,HAP,"tensor([ 2.1973e-03,  3.1433e-03,  3.5706e-03,  ..., -6.1035e-05,
        -6.1035e-05,  0.0000e+00])"
2737,Crema/1041_IEO_ANG_HI.wav,ANG,"tensor([-0.0053, -0.0049, -0.0042,  ...,  0.0000,  0.0000,  0.0000])"
2738,Crema/1057_IWW_NEU_XX.wav,NEU,"tensor([0., 0., 0.,  ..., 0., 0., 0.])"
2739,Crema/1043_WSI_ANG_XX.wav,ANG,"tensor([0.0029, 0.0020, 0.0017,  ..., 0.0000, 0.0000, 0.0000])"
2740,Crema/1064_ITH_HAP_XX.wav,HAP,"tensor([0.0017, 0.0015, 0.0013,  ..., 0.0000, 0.0000, 0.0000])"
2741,Crema/1014_WSI_HAP_XX.wav,HAP,"tensor([0.0049, 0.0063, 0.0071,  ..., 0.0006, 0.0007, 0.0007])"
2742,Crema/1069_IWW_SAD_XX.wav,SAD,"tensor([-0.0170, -0.0171, -0.0171,  ...,  0.0004,  0.0004,  0.0004])"
2743,Crema/1025_TSI_NEU_XX.wav,NEU,"tensor([-0.0035, -0.0034, -0.0030,  ...,  0.0000,  0.0000,  0.0000])"
2744,Crema/1003_IEO_ANG_HI.wav,ANG,"tensor([3.2959e-03, 2.8687e-03, 2.3193e-03,  ..., 1.5259e-04, 6.1035e-05,
        1.2207e-04])"
2745,Crema/1087_IWL_NEU_XX.wav,NEU,"tensor([-0.0060, -0.0050, -0.0048,  ...,  0.0000,  0.0000,  0.0000])"
2746,Crema/1014_IWW_HAP_XX.wav,HAP,"tensor([-0.0054, -0.0060, -0.0059,  ...,  0.0001,  0.0002,  0.0002])"
2747,Crema/1074_DFA_DIS_XX.wav,DIS,"tensor([-1.0071e-03, -2.6245e-03, -1.9836e-03,  ...,  0.0000e+00,
         3.0518e-05,  0.0000e+00])"
2748,Crema/1057_IWW_FEA_XX.wav,FEA,"tensor([0.0009, 0.0005, 0.0005,  ..., 0.0000, 0.0000, 0.0000])"
2749,Crema/1032_WSI_SAD_XX.wav,SAD,"tensor([-0.0032, -0.0043, -0.0046,  ...,  0.0000,  0.0000,  0.0000])"
2750,Crema/1073_TAI_FEA_XX.wav,FEA,"tensor([-0.0060, -0.0059, -0.0058,  ...,  0.0003,  0.0005, -0.0007])"
2751,Crema/1055_TSI_ANG_XX.wav,ANG,"tensor([0.0037, 0.0042, 0.0040,  ..., 0.0000, 0.0000, 0.0000])"
2752,Crema/1053_ITS_HAP_XX.wav,HAP,"tensor([ 4.2725e-04,  3.9673e-04,  9.1553e-05,  ..., -3.0518e-05,
        -3.0518e-05,  0.0000e+00])"
2753,Crema/1070_IEO_ANG_HI.wav,ANG,"tensor([-0.0146, -0.0139, -0.0133,  ..., -0.0004, -0.0003, -0.0003])"
2754,Crema/1017_MTI_SAD_XX.wav,SAD,"tensor([-2.7130e-02, -2.7039e-02, -2.5635e-02,  ...,  3.0518e-05,
         9.1553e-05,  0.0000e+00])"
2755,Crema/1081_IWW_NEU_XX.wav,NEU,"tensor([ 0.0002,  0.0001, -0.0002,  ...,  0.0000,  0.0000,  0.0000])"
2756,Crema/1065_ITS_ANG_XX.wav,ANG,"tensor([-0.0059, -0.0059, -0.0050,  ..., -0.0003, -0.0003, -0.0003])"
2757,Crema/1087_WSI_ANG_XX.wav,ANG,"tensor([0.0032, 0.0034, 0.0036,  ..., 0.0000, 0.0000, 0.0000])"
2758,Crema/1054_IOM_ANG_XX.wav,ANG,"tensor([-0.0061, -0.0054, -0.0052,  ...,  0.0000,  0.0000,  0.0000])"
2759,Crema/1008_IOM_DIS_XX.wav,DIS,"tensor([-1.8311e-04,  2.4414e-04,  1.5259e-04,  ...,  0.0000e+00,
        -3.0518e-05, -6.1035e-05])"
2760,Crema/1015_IWW_SAD_XX.wav,SAD,"tensor([-3.5400e-03, -3.9673e-03, -3.2043e-03,  ..., -6.1035e-05,
         6.1035e-05,  0.0000e+00])"
2761,Crema/1036_ITS_ANG_XX.wav,ANG,"tensor([-0.0070, -0.0065, -0.0055,  ...,  0.0000,  0.0000,  0.0000])"
2762,Crema/1077_IOM_ANG_XX.wav,ANG,"tensor([3.7231e-03, 3.0823e-03, 3.1738e-03,  ..., 0.0000e+00, 0.0000e+00,
        3.0518e-05])"
2763,Crema/1024_IEO_HAP_HI.wav,HAP,"tensor([-6.4392e-03, -5.6458e-03, -5.4016e-03,  ...,  1.5259e-04,
         1.2207e-04,  9.1553e-05])"
2764,Crema/1025_WSI_HAP_XX.wav,HAP,"tensor([0.0025, 0.0018, 0.0022,  ..., 0.0000, 0.0000, 0.0000])"
2765,Crema/1027_IOM_NEU_XX.wav,NEU,"tensor([ 0.0000e+00,  0.0000e+00,  0.0000e+00,  ..., -6.1035e-05,
        -3.0518e-05, -3.0518e-05])"
2766,Crema/1086_ITS_HAP_XX.wav,HAP,"tensor([0.0041, 0.0041, 0.0038,  ..., 0.0000, 0.0000, 0.0000])"
2767,Crema/1030_TSI_HAP_XX.wav,HAP,"tensor([ 2.4414e-04,  3.9673e-04,  9.7656e-04,  ..., -3.0518e-05,
         0.0000e+00,  3.0518e-05])"
2768,Crema/1061_ITS_ANG_XX.wav,ANG,"tensor([ 0.0006, -0.0003, -0.0011,  ...,  0.0000,  0.0000,  0.0000])"
2769,Crema/1050_DFA_DIS_XX.wav,DIS,"tensor([-2.2278e-03, -2.8687e-03, -2.7771e-03,  ...,  0.0000e+00,
         0.0000e+00, -3.0518e-05])"
2770,Crema/1022_ITH_ANG_XX.wav,ANG,"tensor([-4.6387e-03, -4.9744e-03, -5.2490e-03,  ...,  9.1553e-05,
         3.0518e-05,  0.0000e+00])"
2771,Crema/1050_ITH_NEU_XX.wav,NEU,"tensor([-0.0087, -0.0080, -0.0079,  ...,  0.0000,  0.0000,  0.0000])"
2772,Crema/1028_MTI_ANG_XX.wav,ANG,"tensor([-0.0065, -0.0060, -0.0068,  ...,  0.0000,  0.0000,  0.0000])"
2773,Crema/1018_IEO_ANG_LO.wav,ANG,"tensor([-0.0014, -0.0023, -0.0023,  ...,  0.0000,  0.0000,  0.0000])"
2774,Crema/1038_IEO_ANG_HI.wav,ANG,"tensor([-0.0047, -0.0040, -0.0047,  ...,  0.0000,  0.0000,  0.0000])"
2775,Crema/1083_IWW_SAD_XX.wav,SAD,"tensor([0.0082, 0.0089, 0.0093,  ..., 0.0000, 0.0000, 0.0000])"
2776,Crema/1084_DFA_NEU_XX.wav,NEU,"tensor([0.0020, 0.0026, 0.0019,  ..., 0.0005, 0.0005, 0.0005])"
2777,Crema/1039_ITH_FEA_XX.wav,FEA,"tensor([-0.0038, -0.0038, -0.0028,  ...,  0.0000,  0.0000,  0.0000])"
2778,Crema/1066_IWL_ANG_XX.wav,ANG,"tensor([-3.3569e-04, -1.4343e-03, -6.4087e-04,  ..., -3.0518e-05,
         1.2207e-04,  2.7466e-04])"
